neuron_id,super_class,class,cell_type,side,nt_type,nt_score
720575940600253370,optic,lamina,L2,left,ACH,0.67
720575940600253741,optic,lamina,L2,left,ACH,0.84
720575940600254252,optic,lamina,L2,left,ACH,0.84
720575940600255031,optic,lamina,L2,left,ACH,0.62
720575940600255305,optic,lamina,L2,left,ACH,0.81
720575940600256255,optic,lamina,L2,left,ACH,0.71
720575940600257157,optic,lamina,L2,left,ACH,0.87
720575940600257282,optic,lamina,L2,left,ACH,0.61
720575940600257928,optic,lamina,L2,left,ACH,0.84
720575940600258174,optic,lamina,L2,left,ACH,0.88
720575940600258493,optic,lamina,L2,left,ACH,0.81
720575940600259059,optic,lamina,L2,left,ACH,0.76
720575940600259290,optic,lamina,L2,left,ACH,0.99
720575940600260225,optic,lamina,L2,left,ACH,0.64
720575940600261195,optic,lamina,L2,left,ACH,0.65
720575940600262048,optic,lamina,L2,left,ACH,0.66
720575940600263004,optic,lamina,L2,left,ACH,0.88
720575940600263526,optic,lamina,L2,left,ACH,0.88
720575940600263952,optic,lamina,L2,left,ACH,0.93
720575940600264436,optic,lamina,L2,left,ACH,0.7
720575940600265001,optic,lamina,L2,left,ACH,0.66
720575940600265197,optic,lamina,L2,left,ACH,0.96
720575940600265718,optic,lamina,L2,left,ACH,0.89
720575940600265858,optic,lamina,L2,left,ACH,0.94
720575940600266141,optic,lamina,L2,left,ACH,0.9
720575940600267016,optic,lamina,L2,left,ACH,0.76
720575940600267973,optic,lamina,L2,left,ACH,0.91
720575940600268247,optic,lamina,L2,left,ACH,0.92
720575940600268537,optic,lamina,L2,left,ACH,0.88
720575940600269395,optic,lamina,L2,left,ACH,0.83
720575940600270071,optic,lamina,L2,left,ACH,0.79
720575940600270224,optic,lamina,L2,left,ACH,0.77
720575940600270720,optic,lamina,L2,left,ACH,0.73
720575940600271286,optic,lamina,L2,left,ACH,0.9
720575940600271673,optic,lamina,L2,left,ACH,0.78
720575940600272003,optic,lamina,L2,left,ACH,0.94
720575940600272718,optic,lamina,L2,left,ACH,0.69
720575940600273111,optic,lamina,L2,left,ACH,0.69
720575940600273906,optic,lamina,L2,left,ACH,0.76
720575940600274232,optic,lamina,L2,left,ACH,0.89
720575940600274955,optic,lamina,L2,right,ACH,0.96
720575940600275346,optic,lamina,L2,right,ACH,0.75
720575940600276026,optic,lamina,L2,right,ACH,0.91
720575940600276694,optic,lamina,L2,right,ACH,0.98
720575940600277202,optic,lamina,L2,right,ACH,0.98
720575940600277332,optic,lamina,L2,right,ACH,0.8
720575940600277937,optic,lamina,L2,right,ACH,0.73
720575940600278040,optic,lamina,L2,right,ACH,0.94
720575940600278491,optic,lamina,L2,right,ACH,0.64
720575940600279424,optic,lamina,L2,right,ACH,0.78
720575940600280164,optic,lamina,L2,right,ACH,0.66
720575940600281056,optic,lamina,L2,right,ACH,0.86
720575940600281215,optic,lamina,L2,right,ACH,0.63
720575940600282016,optic,lamina,L2,right,ACH,0.98
720575940600282363,optic,lamina,L2,right,ACH,0.84
720575940600282771,optic,lamina,L2,right,ACH,0.85
720575940600283644,optic,lamina,L2,right,ACH,0.73
720575940600284335,optic,lamina,L2,right,ACH,0.94
720575940600284725,optic,lamina,L2,right,ACH,0.97
720575940600285367,optic,lamina,L2,right,ACH,0.88
720575940600286145,optic,lamina,L2,right,ACH,0.79
720575940600286700,optic,lamina,L2,right,ACH,0.61
720575940600286771,optic,lamina,L2,right,ACH,0.69
720575940600287472,optic,lamina,L2,right,ACH,0.96
720575940600287705,optic,lamina,L2,right,ACH,0.89
720575940600288150,optic,lamina,L2,right,ACH,0.98
720575940600288929,optic,lamina,L2,right,ACH,0.85
720575940600289823,optic,lamina,L2,right,ACH,0.64
720575940600289994,optic,lamina,L2,right,ACH,0.87
720575940600290920,optic,lamina,L2,right,ACH,0.61
720575940600291253,optic,lamina,L2,right,ACH,0.91
720575940600291554,optic,lamina,L2,right,ACH,0.74
720575940600291996,optic,lamina,L2,right,ACH,0.66
720575940600292540,optic,lamina,L2,right,ACH,0.76
720575940600293239,optic,lamina,L2,right,ACH,0.91
720575940600293414,optic,lamina,L2,right,ACH,0.67
720575940600294039,optic,lamina,L2,right,ACH,0.94
720575940600294674,optic,lamina,L2,right,ACH,0.87
720575940600295184,optic,lamina,L2,right,ACH,0.96
720575940600295331,optic,lamina,L2,right,ACH,0.69
720575940600295985,optic,lamina,L2,right,ACH,0.7
720575940600296247,optic,lamina,L2,right,ACH,0.86
720575940600297168,optic,lamina,L2,right,ACH,0.91
720575940600298091,optic,lamina,L2,right,ACH,0.71
720575940600298651,optic,lamina,L2,right,ACH,0.66
720575940600299104,optic,lamina,L2,right,ACH,0.97
720575940600299706,optic,lamina,L2,right,ACH,0.72
720575940600300692,optic,lamina,L2,right,ACH,0.77
720575940600300949,optic,lamina,L2,right,ACH,0.78
720575940600301259,optic,lamina,L2,right,ACH,0.68
720575940600301653,optic,lamina,L2,right,ACH,0.93
720575940600301763,optic,lamina,L2,right,ACH,0.69
720575940600302349,optic,lamina,L2,right,ACH,0.74
720575940600302652,optic,lamina,L2,right,ACH,0.99
720575940600302955,optic,lamina,L2,right,ACH,0.61
720575940600303805,optic,lamina,L2,right,ACH,0.86
720575940600304087,optic,lamina,L2,right,ACH,0.6
720575940600304973,optic,lamina,L2,right,ACH,0.87
720575940600305736,optic,lamina,L2,right,ACH,0.98
720575940600306669,optic,lamina,L2,right,ACH,0.84
720575940600307178,optic,lamina,L2,right,ACH,0.92
720575940600308103,optic,lamina,L2,right,ACH,0.71
720575940600308922,optic,lamina,L2,right,ACH,0.69
720575940600309744,optic,lamina,L2,right,ACH,0.74
720575940600310396,optic,lamina,L2,right,ACH,0.67
720575940600310653,optic,lamina,L2,right,ACH,0.86
720575940600311392,optic,lamina,L2,right,ACH,0.9
720575940600312090,optic,lamina,L2,right,ACH,0.93
720575940600312734,optic,lamina,L2,right,ACH,0.64
720575940600313377,optic,lamina,L2,right,ACH,0.85
720575940600313694,optic,lamina,L2,right,ACH,0.91
720575940600313729,optic,lamina,L2,right,ACH,0.83
720575940600314479,optic,lamina,L2,right,ACH,0.65
720575940600315411,optic,lamina,L2,right,ACH,0.72
720575940600316177,optic,lamina,L2,right,ACH,0.76
720575940600316383,optic,lamina,L2,right,ACH,0.65
720575940600316936,optic,lamina,L2,right,ACH,0.94
720575940600317311,optic,lamina,L2,right,ACH,0.81
720575940600318247,optic,lamina,L2,right,ACH,0.71
720575940600318416,optic,lamina,L2,right,ACH,0.7
720575940600319261,optic,lamina,L2,right,ACH,0.97
720575940600320252,optic,lamina,L2,right,ACH,0.91
720575940600321017,optic,lamina,L2,right,ACH,0.94
720575940600321841,optic,lamina,L2,right,ACH,0.64
720575940600322828,optic,lamina,L2,right,ACH,0.63
720575940600323601,optic,lamina,L2,right,ACH,0.98
720575940600324482,optic,lamina,L2,right,ACH,0.86
720575940600325173,optic,lamina,L2,right,ACH,0.98
720575940600326164,optic,lamina,L2,right,ACH,0.93
720575940600326735,optic,lamina,L2,right,ACH,0.74
720575940600327545,optic,lamina,L2,right,ACH,0.75
720575940600327816,optic,lamina,L2,right,ACH,0.81
720575940600328282,optic,lamina,L2,right,ACH,0.74
720575940600329049,optic,lamina,L2,right,ACH,0.86
720575940600329648,optic,lamina,L2,right,ACH,0.75
720575940600330302,optic,lamina,L2,right,ACH,0.97
720575940600330413,optic,lamina,L2,right,ACH,0.86
720575940600330896,optic,lamina,L2,right,ACH,0.61
720575940600331802,optic,lamina,L2,right,ACH,0.97
720575940600332138,optic,lamina,L2,right,ACH,0.96
720575940600332365,optic,medulla,Mi1,left,ACH,0.85
720575940600333016,optic,medulla,Mi1,left,ACH,0.92
720575940600333948,optic,medulla,Mi1,left,ACH,0.87
720575940600334613,optic,medulla,Mi1,left,ACH,0.76
720575940600334757,optic,medulla,Mi1,left,ACH,0.62
720575940600334796,optic,medulla,Mi1,left,ACH,0.72
720575940600335301,optic,medulla,Mi1,left,ACH,0.65
720575940600335542,optic,medulla,Mi1,left,ACH,0.95
720575940600335681,optic,medulla,Mi1,left,ACH,0.75
720575940600336061,optic,medulla,Mi1,left,ACH,0.86
720575940600336822,optic,medulla,Mi1,left,ACH,0.87
720575940600337376,optic,medulla,Mi1,left,ACH,0.76
720575940600338137,optic,medulla,Mi1,left,ACH,0.88
720575940600339044,optic,medulla,Mi1,left,ACH,0.76
720575940600339146,optic,medulla,Mi1,left,ACH,0.93
720575940600339777,optic,medulla,Mi1,left,ACH,0.76
720575940600340752,optic,medulla,Mi1,left,ACH,0.71
720575940600341459,optic,medulla,Mi1,left,ACH,0.74
720575940600341914,optic,medulla,Mi1,left,ACH,0.77
720575940600342156,optic,medulla,Mi1,left,ACH,0.93
720575940600342258,optic,medulla,Mi1,left,ACH,0.98
720575940600342635,optic,medulla,Mi1,left,ACH,0.81
720575940600343296,optic,medulla,Mi1,left,ACH,0.74
720575940600343704,optic,medulla,Mi1,left,ACH,0.71
720575940600344696,optic,medulla,Mi1,left,ACH,0.65
720575940600345565,optic,medulla,Mi1,left,ACH,0.92
720575940600345659,optic,medulla,Mi1,left,ACH,0.86
720575940600346317,optic,medulla,Mi1,left,ACH,0.85
720575940600347312,optic,medulla,Mi1,left,ACH,0.61
720575940600348118,optic,medulla,Mi1,left,ACH,0.73
720575940600348247,optic,medulla,Mi1,left,ACH,0.91
720575940600348458,optic,medulla,Mi1,left,ACH,0.63
720575940600349242,optic,medulla,Mi1,left,ACH,0.82
720575940600349843,optic,medulla,Mi1,left,ACH,0.68
720575940600350734,optic,medulla,Mi1,left,ACH,0.69
720575940600351527,optic,medulla,Mi1,left,ACH,0.66
720575940600352450,optic,medulla,Mi1,left,ACH,0.83
720575940600352734,optic,medulla,Mi1,left,ACH,0.93
720575940600352883,optic,medulla,Mi1,left,ACH,0.99
720575940600353437,optic,medulla,Mi1,left,ACH,0.7
720575940600353616,optic,medulla,Mi1,left,ACH,0.64
720575940600354504,optic,medulla,Mi1,left,ACH,0.61
720575940600354520,optic,medulla,Mi1,left,ACH,0.74
720575940600355328,optic,medulla,Mi1,left,ACH,0.69
720575940600355660,optic,medulla,Mi1,left,ACH,0.61
720575940600355932,optic,medulla,Mi1,left,ACH,0.62
720575940600356692,optic,medulla,Mi1,left,ACH,0.76
720575940600356809,optic,medulla,Mi1,left,ACH,0.89
720575940600357297,optic,medulla,Mi1,left,ACH,0.77
720575940600357668,optic,medulla,Mi1,left,ACH,0.8
720575940600357780,optic,medulla,Mi1,left,ACH,0.78
720575940600358007,optic,medulla,Mi1,left,ACH,0.97
720575940600358052,optic,medulla,Mi1,left,ACH,0.88
720575940600358983,optic,medulla,Mi1,left,ACH,0.94
720575940600359517,optic,medulla,Mi1,left,ACH,0.72
720575940600360176,optic,medulla,Mi1,left,ACH,0.98
720575940600360239,optic,medulla,Mi1,left,ACH,0.99
720575940600361107,optic,medulla,Mi1,left,ACH,0.76
720575940600361810,optic,medulla,Mi1,left,ACH,0.64
720575940600362540,optic,medulla,Mi1,left,ACH,0.95
720575940600362616,optic,medulla,Mi1,left,ACH,0.95
720575940600362946,optic,medulla,Mi1,left,ACH,0.84
720575940600363014,optic,medulla,Mi1,left,ACH,0.65
720575940600363654,optic,medulla,Mi1,left,ACH,0.85
720575940600364216,optic,medulla,Mi1,left,ACH,0.88
720575940600364607,optic,medulla,Mi1,left,ACH,0.99
720575940600365151,optic,medulla,Mi1,left,ACH,0.72
720575940600365669,optic,medulla,Mi1,left,ACH,0.84
720575940600365771,optic,medulla,Mi1,left,ACH,0.91
720575940600365889,optic,medulla,Mi1,left,ACH,0.93
720575940600366556,optic,medulla,Mi1,left,ACH,0.94
720575940600367121,optic,medulla,Mi1,left,ACH,0.88
720575940600367342,optic,medulla,Mi1,left,ACH,0.77
720575940600368252,optic,medulla,Mi1,left,ACH,0.69
720575940600368600,optic,medulla,Mi1,left,ACH,0.92
720575940600369009,optic,medulla,Mi1,left,ACH,0.76
720575940600369107,optic,medulla,Mi1,left,ACH,0.72
720575940600369428,optic,medulla,Mi1,left,ACH,0.86
720575940600369812,optic,medulla,Mi1,left,ACH,0.97
720575940600370516,optic,medulla,Mi1,left,ACH,0.96
720575940600370585,optic,medulla,Mi1,left,ACH,0.64
720575940600370673,optic,medulla,Mi1,left,ACH,0.64
720575940600370772,optic,medulla,Mi1,left,ACH,0.89
720575940600371154,optic,medulla,Mi1,left,ACH,0.92
720575940600371724,optic,medulla,Mi1,left,ACH,0.62
720575940600372704,optic,medulla,Mi1,left,ACH,0.82
720575940600373042,optic,medulla,Mi1,left,ACH,0.86
720575940600373463,optic,medulla,Mi1,left,ACH,0.74
720575940600374145,optic,medulla,Mi1,left,ACH,0.97
720575940600374579,optic,medulla,Mi1,left,ACH,0.94
720575940600375318,optic,medulla,Mi1,left,ACH,0.62
720575940600375613,optic,medulla,Mi1,left,ACH,0.83
720575940600375974,optic,medulla,Mi1,left,ACH,0.64
720575940600376494,optic,medulla,Mi1,left,ACH,0.68
720575940600377167,optic,medulla,Mi1,left,ACH,0.79
720575940600378035,optic,medulla,Mi1,left,ACH,0.64
720575940600378901,optic,medulla,Mi1,left,ACH,0.82
720575940600379019,optic,medulla,Mi1,left,ACH,0.9
720575940600379607,optic,medulla,Mi1,left,ACH,0.69
720575940600380047,optic,medulla,Mi1,left,ACH,0.93
720575940600381045,optic,medulla,Mi1,right,ACH,0.9
720575940600381682,optic,medulla,Mi1,right,ACH,0.84
720575940600382341,optic,medulla,Mi1,right,ACH,0.82
720575940600382965,optic,medulla,Mi1,right,ACH,0.96
720575940600383815,optic,medulla,Mi1,right,ACH,0.87
720575940600383845,optic,medulla,Mi1,right,ACH,0.67
720575940600384565,optic,medulla,Mi1,right,ACH,0.9
720575940600385509,optic,medulla,Mi1,right,ACH,0.73
720575940600385516,optic,medulla,Mi1,right,ACH,0.67
720575940600385663,optic,medulla,Mi1,right,ACH,0.82
720575940600386074,optic,medulla,Mi1,right,ACH,0.63
720575940600386833,optic,medulla,Mi1,right,ACH,0.85
720575940600386865,optic,medulla,Mi1,right,ACH,0.64
720575940600387409,optic,medulla,Mi1,right,ACH,0.68
720575940600387839,optic,medulla,Mi1,right,ACH,0.78
720575940600388001,optic,medulla,Mi1,right,ACH,0.74
720575940600388740,optic,medulla,Mi1,right,ACH,0.73
720575940600389705,optic,medulla,Mi1,right,ACH,0.82
720575940600389792,optic,medulla,Mi1,right,ACH,0.94
720575940600389952,optic,medulla,Mi1,right,ACH,0.66
720575940600390585,optic,medulla,Mi1,right,ACH,0.62
720575940600390669,optic,medulla,Mi1,right,ACH,0.71
720575940600391347,optic,medulla,Mi1,right,ACH,0.77
720575940600391969,optic,medulla,Mi1,right,ACH,0.77
720575940600392249,optic,medulla,Mi1,right,ACH,0.68
720575940600392774,optic,medulla,Mi1,right,ACH,0.64
720575940600393215,optic,medulla,Mi1,right,ACH,0.64
720575940600393910,optic,medulla,Mi1,right,ACH,0.86
720575940600394409,optic,medulla,Mi1,right,ACH,0.81
720575940600394725,optic,medulla,Mi1,right,ACH,0.62
720575940600395130,optic,medulla,Mi1,right,ACH,0.98
720575940600395187,optic,medulla,Mi1,right,ACH,0.6
720575940600395496,optic,medulla,Mi1,right,ACH,0.97
720575940600396282,optic,medulla,Mi1,right,ACH,0.65
720575940600396544,optic,medulla,Mi1,right,ACH,0.71
720575940600396667,optic,medulla,Mi1,right,ACH,0.6
720575940600397432,optic,medulla,Mi1,right,ACH,0.77
720575940600397565,optic,medulla,Mi1,right,ACH,0.75
720575940600398286,optic,medulla,Mi1,right,ACH,0.69
720575940600398859,optic,medulla,Mi1,right,ACH,0.93
720575940600399685,optic,medulla,Mi1,right,ACH,0.74
720575940600400092,optic,medulla,Mi1,right,ACH,0.94
720575940600400136,optic,medulla,Mi1,right,ACH,0.77
720575940600400607,optic,medulla,Mi1,right,ACH,0.96
720575940600401490,optic,medulla,Mi1,right,ACH,0.72
720575940600401930,optic,medulla,Mi1,right,ACH,0.82
720575940600402657,optic,medulla,Mi1,right,ACH,0.85
720575940600402954,optic,medulla,Mi1,right,ACH,0.64
720575940600402976,optic,medulla,Mi1,right,ACH,0.98
720575940600403152,optic,medulla,Mi1,right,ACH,0.91
720575940600403785,optic,medulla,Mi1,right,ACH,0.78
720575940600404492,optic,medulla,Mi1,right,ACH,0.96
720575940600404583,optic,medulla,Mi1,right,ACH,0.77
720575940600404692,optic,medulla,Mi1,right,ACH,0.69
720575940600405296,optic,medulla,Mi1,right,ACH,0.76
720575940600405377,optic,medulla,Mi1,right,ACH,0.75
720575940600405695,optic,medulla,Mi1,right,ACH,0.89
720575940600405922,optic,medulla,Mi1,right,ACH,0.73
720575940600406095,optic,medulla,Mi1,right,ACH,0.63
720575940600406744,optic,medulla,Mi1,right,ACH,0.64
720575940600407267,optic,medulla,Mi1,right,ACH,0.68
720575940600408062,optic,medulla,Mi1,right,ACH,0.74
720575940600408807,optic,medulla,Mi1,right,ACH,0.97
720575940600409468,optic,medulla,Mi1,right,ACH,0.92
720575940600409710,optic,medulla,Mi1,right,ACH,0.64
720575940600409973,optic,medulla,Mi1,right,ACH,0.68
720575940600410590,optic,medulla,Mi1,right,ACH,0.66
720575940600411368,optic,medulla,Mi1,right,ACH,0.86
720575940600411550,optic,medulla,Mi1,right,ACH,0.97
720575940600412194,optic,medulla,Mi1,right,ACH,0.79
720575940600412967,optic,medulla,Mi1,right,ACH,0.82
720575940600413561,optic,medulla,Mi1,right,ACH,0.78
720575940600414508,optic,medulla,Mi1,right,ACH,0.94
720575940600415167,optic,medulla,Mi1,right,ACH,0.85
720575940600415807,optic,medulla,Mi1,right,ACH,0.73
720575940600416802,optic,medulla,Mi1,right,ACH,0.84
720575940600416957,optic,medulla,Mi1,right,ACH,0.77
720575940600417438,optic,medulla,Mi1,right,ACH,0.77
720575940600417749,optic,medulla,Mi1,right,ACH,0.91
720575940600418355,optic,medulla,Mi1,right,ACH,0.62
720575940600418875,optic,medulla,Mi1,right,ACH,0.63
720575940600419348,optic,medulla,Mi1,right,ACH,0.78
720575940600419407,optic,medulla,Mi1,right,ACH,0.74
720575940600419701,optic,medulla,Mi1,right,ACH,0.63
720575940600420586,optic,medulla,Mi1,right,ACH,0.98
720575940600420679,optic,medulla,Mi1,right,ACH,0.84
720575940600421199,optic,medulla,Mi1,right,ACH,0.75
720575940600421794,optic,medulla,Mi1,right,ACH,0.82
720575940600422605,optic,medulla,Mi1,right,ACH,0.89
720575940600422648,optic,medulla,Mi1,right,ACH,0.78
720575940600423478,optic,medulla,Mi1,right,ACH,0.82
720575940600423671,optic,medulla,Mi1,right,ACH,0.73
720575940600424159,optic,medulla,Mi1,right,ACH,0.8
720575940600425140,optic,medulla,Mi1,right,ACH,0.62
720575940600425246,optic,medulla,Mi1,right,ACH,0.92
720575940600426104,optic,medulla,Mi1,right,ACH,0.73
720575940600426836,optic,medulla,Mi1,right,ACH,0.63
720575940600427498,optic,medulla,Mi1,right,ACH,0.67
720575940600427752,optic,medulla,Mi1,right,ACH,0.88
720575940600428202,optic,medulla,Mi1,right,ACH,0.8
720575940600428827,optic,medulla,Mi9,left,GLUT,0.66
720575940600429209,optic,medulla,Mi9,left,GLUT,0.96
720575940600429606,optic,medulla,Mi9,left,GLUT,0.76
720575940600429953,optic,medulla,Mi9,left,GLUT,0.86
720575940600430007,optic,medulla,Mi9,left,GLUT,0.91
720575940600430670,optic,medulla,Mi9,left,GLUT,0.73
720575940600431008,optic,medulla,Mi9,left,GLUT,0.64
720575940600431703,optic,medulla,Mi9,left,GLUT,0.75
720575940600431962,optic,medulla,Mi9,left,GLUT,0.88
720575940600432635,optic,medulla,Mi9,left,GLUT,0.98
720575940600433253,optic,medulla,Mi9,left,GLUT,0.94
720575940600433595,optic,medulla,Mi9,left,GLUT,0.63
720575940600434275,optic,medulla,Mi9,left,GLUT,0.66
720575940600434634,optic,medulla,Mi9,left,GLUT,0.72
720575940600435306,optic,medulla,Mi9,left,GLUT,0.87
720575940600435708,optic,medulla,Mi9,left,GLUT,0.65
720575940600436434,optic,medulla,Mi9,left,GLUT,0.97
720575940600436752,optic,medulla,Mi9,left,GLUT,0.82
720575940600437411,optic,medulla,Mi9,left,GLUT,0.91
720575940600438244,optic,medulla,Mi9,left,GLUT,0.65
720575940600438964,optic,medulla,Mi9,left,GLUT,0.92
720575940600439721,optic,medulla,Mi9,left,GLUT,0.99
720575940600440656,optic,medulla,Mi9,left,GLUT,0.81
720575940600441318,optic,medulla,Mi9,left,GLUT,0.86
